"country","name","capacity_mw","primary_fuel","commissioningYear","age","generation_kwh","emissions_co2_tonne","heat_rate_btu_per_kwh","co2_lb_per_mmbtu","fuel_consumption_btu"
"USA","Lewis & Clark",68,"Coal",1958,63,249753000,338821.353,12480.8662318371,239.132173417168,3117133784000
"USA","Sherburne County",2468,"Coal",1976,45,12910108000,13814823.97,10202.879838573,230.736015663864,131720280627000
"USA","FirstEnergy Bruce Mansfield",2739,"Coal",1976,45,8617433000,8287346.485,9169.49235961568,230.735792515229,79017486053000
"USA","Sooner",2088,"Coal",1979,42,3773262000,4046895.402,10234.756678174,230.542063633069,38618418453000
"USA","Nebraska City",1389,"Coal",1979,42,9367092000,9343763.6,9519.45574314846,230.530089081013,89169617736000
"USA","Big Stone",451,"Coal",1975,46,2182318000,2487044.484,10866.095917277,230.73563100171,23713276710000
"USA","Wyodak",402,"Coal",1978,43,2901613000,3380148.946,11107.1797989601,230.735930248855,32228737298000
"USA","Boardman",642,"Coal",1980,41,1845650000,1873878.021,9680.53014114269,230.736079750683,17866870455000
"USA","Fort St Vrain",1147,"Gas",1996,25,2823484000,1337271.454,7969.64161298594,130.742905422575,22502155580000
"USA","Gibson",3335,"Coal",1975,46,19491813000,18002776.21,9002.01644028701,225.720043726512,175465621077000
"USA","McIntosh",985,"Gas",1979,42,84262000,77713.2,12076.2431463768,168.017245818561,1017568400000
"USA","Gibbons Creek",453,"Coal",1983,38,1699630000,1905128.267,10960.4042203303,224.991412508095,18628631825000
"USA","A B Brown",706,"Coal",1979,42,2208855000,2376166.57,10543.3942119333,224.466693841143,23288829022000
"USA","Flint Creek",558,"Coal",1978,43,2942634000,3033209.849,9828.17987490119,230.736230511909,28920736258000
"USA","Welsh",1674,"Coal",1977,44,5935662000,6445984.807,10354.4732963231,230.735693935003,61460653675000
"USA","Martin Lake",3179,"Coal",1977,44,13742504000,15246908.835,10190.7906953493,239.513904429504,140046981894000
"USA","Monticello",2779,"Coal",1974,47,9789947000,10991332.019,10704.8162101388,230.734986444446,104799583342000
"USA","Rush Island",1242,"Coal",1976,45,9300092000,9010804.964,9238.12676906852,230.735866465883,85915428860000
"USA","New Haven Harbor",640,"Gas",1975,46,49734000,42794.158,12218.3258133269,154.932338051849,607666216000
"USA","Hunter",1577,"Coal",1978,43,9271729000,9040837.527,9503.87674208338,225.719885298852,88117369602000
"USA","Rockport",2600,"Coal",1984,37,11598673000,11424627.69,9395.4349273404,230.642609627045,108974577415000
"USA","Pleasant Prairie",1234,"Coal",1980,41,5847434000,6664190.326,10870.8492923563,230.643526145106,63566573761000
"USA","Coronado",820,"Coal",1979,42,4437048000,5022681.616,10793.1578655448,230.73616709966,47889759521000
"USA","Coleto Creek",622,"Coal",1980,41,4092537000,4325803.451,10078.1780560567,230.735714493208,41245316587000
"USA","Fayette Power Project",1690,"Coal",1979,42,12205029000,13006531.321,10160.8529319349,230.735910380499,124013504699000
"USA","Oak Grove (TX)",3394,"Coal",2010,11,14413707000,14703420.845,9376.25085316359,239.35150423187,135146532556000
"USA","J T Deely",932,"Coal",1977,44,3810497000,4652456.651,11900.1805635853,225.719895749369,45345602337000
"USA","San Miguel",410,"Coal",1982,39,2869865000,3820073.84,12226.4875476721,239.514196946785,35088368686000
"USA","Brame Energy Center",1706,"Oil",1975,46,6381720000,6725017.632,10287.5279926101,225.355069761033,65652123141000
"USA","Harrington",1080,"Coal",1976,45,4994729000,5152298.947,9863.97712848885,230.069870677372,49267892619000
"USA","Tolk",1134,"Coal",1982,39,5454409000,5394856.364,9438.20564721127,230.550161465473,51479833826000
"USA","John Twitty Energy Center",603,"Coal",1976,45,2190430000,2206847.329,9788.90199412901,226.428771860693,21441904595000
"USA","Laramie River Station",1710,"Coal",1981,40,11018021000,12349460.81,10686.9060624408,230.735856460066,117748555421000
"USA","Merom",1080,"Coal",1982,39,5285455000,5328519.659,9826.00668930111,225.719883860332,51934916186000
"USA","Empire Energy Center",378,"Gas",1978,43,237344000,169531.966,12005.2136182082,130.895925966949,2849365421000
"USA","Dansby",203,"Gas",1978,43,121067000,87596.332,12174.2904837817,130.749236314666,1473904826000
"USA","Pawnee",552,"Coal",1981,40,3808005000,4375178.356,10963.8346002697,230.546459744806,41750336977000
"USA","Winyah",1260,"Coal",1975,46,1429477000,1479776.356,10089.5698629639,225.719427859163,14422808059000
"USA","Mayo",763,"Coal",1983,38,0,1707255.457,Inf,225.37248708995,16665574640000
"USA","Germantown",334,"Oil",1978,43,16416000,23947.738,21462.7166788499,149.532344578099,352331957000
"USA","Ottumwa",725,"Coal",1981,40,4316636000,4870335.076,10759.1616469399,230.705347676665,46443384495000
"USA","Scherer",3564,"Coal",1982,39,15815900000,16805674.4,10131.3992517024,230.735960651741,160237197425000
"USA","Wilson",320,"Oil",1972,49,3691000,0,14423.5437550799,0,53237300000
"USA","Mountaineer",1300,"Coal",1980,41,7719626000,7389620.785,9348.79172889982,225.264672480183,72169175699000
"USA","Hutchinson Plant #2",115,"Gas",1977,44,21398000,12677.582,9970.17029628937,130.732434761091,213341704000
"USA","Rokeby",264,"Gas",1975,46,20045000,6320.553,14243.0093788975,48.7045951129236,285501123000
"USA","Ames GT",78,"Oil",1972,49,1520000,1184.9,9625.06578947369,178.179233224653,14630100000
"USA","Antelope Valley",868,"Coal",1984,37,6680598000,7388094.769,10158.0184200576,239.513944560797,67861637541000
"USA","Intermountain Power Project",1640,"Coal",1986,35,9025533000,8383032.975,9052.76528267084,225.719841469525,81706031800000
"USA","Stock Island",129,"Oil",1965,56,822000,560.854,8407.1496350365,178.546732830951,6910677000
"USA","A L Pierce",105,"Gas",1953,68,5127000,2575.769,7977.6744685001,138.544715324512,40901537000
"USA","R D Green",586,"Coal",1979,42,2724915000,2858590.025,10224.7301383713,225.719843587036,27861520525000
"USA","Independence Steam Electric Station",1800,"Coal",1983,38,8009173000,7989772.1,9513.05265924459,230.701010667585,76191684506000
"USA","Sandow No 4",590,"Coal",1981,40,4465161000,4835291.512,9946.65593558664,239.51412179291,44413420164000
"USA","Mexico",60,"Oil",1978,43,130000,0,22549.2307692308,0,2931400000
"USA","Moberly",60,"Oil",1978,43,118000,0,24539.8305084746,0,2895700000
"USA","Moreau",60,"Oil",1978,43,285000,0,21165.2631578947,0,6032100000
"USA","Louisa",811,"Coal",1983,38,3809266000,3847120.367,9629.45222360423,230.736113008846,36681144954000
"USA","Warrick",821,"Coal",1960,61,3030450000,3530619.923,11355.2606695375,225.719675493222,34411549696000
"USA","Rock Lake CT",25,"Oil",1978,43,308000,0,15496.7532467532,0,4.773e+09
"USA","Rawhide",798,"Gas",1984,37,2440945000,2289703.384,9029.48885779893,228.549747856555,22040485680000
"USA","Sikeston Power Station",261,"Coal",1981,40,2025682000,1884818.32,8871.67096661766,230.736063959523,17971184187000
"USA","Hugo",1196,"Coal",1982,39,2701197000,3106301.522,11211.8192334732,225.649276043586,30285332478000
"USA","West Station (NJ)",27,"Oil",1972,49,187000,211.9,13973.7967914439,178.4011327542,2613100000
"USA","D B Wilson",509,"Coal",1984,37,2834505000,3253374.4,11186.922848963,225.719383505934,31709388750000
"USA","St Bonifacius",61,"Oil",1978,43,535000,0,16347.476635514,0,8745900000
"USA","East 12th Street",27,"Gas",1970,51,1452000,1083.8,12647.0385674931,129.842350314483,18363500000
"USA","Major Oak Power",948,"Coal",1990,31,2707335000,3036890.093,10303.3146477994,239.515043092169,27894524362000
"USA","Gravel Neck",403,"Gas",1970,51,63033000,50102.6,12646.3646026684,138.2767833386,797138300000
"USA","McIntosh (AL)",676,"Gas",1991,30,168587000,96460.042,9627.04570340536,130.753406242988,1622994754000
"USA","Harry Allen",743,"Gas",1995,26,3418721000,1435423.628,7065.17282457387,130.742360600399,24153854704000
"USA","J K Spruce",1444,"Coal",1992,29,6314761000,6547080.862,10105.1674563772,225.719953859674,63811717352000
"USA","Grinnell",46,"Gas",1990,31,0,0,NA,NA,0
"USA","Forked River",76,"Gas",1989,32,8448000,6257,12545.9398674242,129.876844664637,105988100000
"USA","Pleasant Hill",179,"Gas",1990,31,13437000,6762.091,15001.085212473,73.803795455606,201569582000
"USA","Wading River",237,"Oil",1989,32,9133000,9278.6,12523.7408299573,178.466868903099,114379325000
"USA","Hay Road",1193,"Gas",1989,32,2473237000,1729536.119,11745.4399982695,130.983711217175,29049256785000
"USA","Lime Creek",90,"Oil",1991,30,1324000,1542.5,14565.4116314199,175.969380757345,19284605000
"USA","Woodsdale",570,"Gas",1992,29,23194000,25847.301,18202.7097525222,134.687156474286,422193650000
"USA","Concord",380,"Gas",1993,28,87947000,70538.221,13475.6028062356,130.941693042479,1185138840000
"USA","South Fond Du Lac",380,"Gas",1993,28,19736000,19365.526,16505.6511451155,130.785675593026,325755531000
"USA","Cope",417,"Coal",1996,25,2538981000,2135273.363,8390.97794784601,220.497734941705,21304533581000
"USA","Darbytown",368,"Gas",1990,31,112298000,87233.2,12416.322641543,137.638355159137,1394328200000
"USA","Clover",848,"Coal",1995,26,3548933000,3712719.998,10196.4019436264,225.720046267199,36186347339000
"USA","Angus Anson",404,"Gas",1994,27,78602000,52576.901,11241.9888298008,130.900383519899,883642806000
"USA","Cane Island",734,"Gas",1994,27,3621144000,1510401.401,7018.23827967073,130.74983697256,25414051437000
"USA","Polk",3346,"Gas",1996,25,8065191000,4125082.65,7099.34030390601,158.497597683672,57257535525000
"USA","Woodland",195,"Gas",1993,28,354584000,176467.904,8373.83331453196,130.750982665082,2969227312000
"USA","Paris (WI)",380,"Gas",1995,26,113265000,91217.565,13550.2397563237,130.755042645516,1534767906000
"USA","Lincoln Combustion",1744,"Gas",1995,26,27164000,20148.492,12386.8095273156,131.73829755239,336475294000
"USA","Sherman Avenue",112,"Gas",1991,30,32776000,23689.276,12149.5267573835,130.875741694036,398212889000
"USA","State Line Combined Cycle",690,"Gas",1995,26,2598967000,1094151.781,7083.62094747644,130.750745492959,18410097083000
"USA","Hines Energy Complex",3293,"Gas",1999,22,8632160000,5497124.645,10715.6092460056,130.744044495895,92498853509000
"USA","Redding Power",180,"Gas",1989,32,192381000,96022.189,8398.74018224253,130.742853338186,1615758035000
"USA","Richard M Flynn",164,"Gas",1994,27,642766000,474397.267,12351.8080047793,131.456307976145,7939322224000
"USA","Almond Power Plant",223,"Gas",1996,25,197285000,112646.766,9608.26568669691,130.738151141267,1895566696000
"USA","Van Sant Station",45,"Gas",1991,30,4029000,2784.441,11626.1620749566,130.775702141465,46841807000
"USA","San Jacinto Steam Electric Station",176,"Gas",1995,26,938832000,764388.871,13699.009560816,130.755505302437,12861068544000
"USA","Richmond",82,"Gas",1992,29,8739000,6249.45,12033.8368234352,130.737031884576,105163700000
"USA","Anderson",167,"Gas",1992,29,10154000,7015.7,11613.1007484735,130.890563620031,117919425000
"USA","George Neal South",695,"Coal",1979,42,2680034000,2569080.05,9139.95992215024,230.73619279676,24495403350000
"USA","University of Florida",54,"Gas",1994,27,0,189626.702,Inf,130.739239229976,3190922227000
"USA","Robins",182,"Gas",1995,26,25051000,16934.1,11339.6231687358,131.147830684739,284068900000
"USA","Coyote Springs",265,"Gas",1995,26,2921001000,1189069.467,6849.840164382,130.742794963627,20008389970000
"USA","Midulla Generating Station",1452,"Gas",2002,19,2291572000,1515390.936,11127.3060820258,130.744619206412,25499023053000
"USA","Interstate",138,"Gas",1997,24,18127000,11787.495,10942.3948805649,130.739218432579,198352792000
"USA","Combustion Turbine Project No 2",50,"Gas",1996,25,12584000,5668.488,7579.92689129053,130.739309205353,95385800000
"USA","Rathdrum",166,"Gas",1994,27,76773000,43585.693,9553.103330598,130.74155605505,733420402000
"USA","Neil Simpson II",130,"Coal",1995,26,616203000,767967.429,11972.9512173748,229.002625006343,7377768459000
"USA","McPherson 3",115,"Gas",1998,23,3513000,2352.871,11189.072872189,131.688710669973,39307213000
"USA","Carson Ice-Gen Project",125,"Gas",1995,26,304979000,162695.763,8948.00090498034,131.160471247917,2728952368000
"USA","SCA Cogen 2",191,"Gas",1997,24,598262000,320228.004,9006.91705974974,130.741784130722,5388496214000
"USA","SPA Cogen 3",173,"Gas",1997,24,610058000,267969.432,7391.31581259487,130.74197793017,4509131342000
"USA","St Francis Energy Facility",506,"Gas",1999,22,422549000,186382.988,7422.29207736854,130.741610983817,3136282095000
"USA","River Road Gen Plant",248,"Gas",1997,24,1285509000,545922.455,7145.93872310501,130.743235932237,9186168542000
"USA","Anaheim GT",49,"Gas",1991,30,81513000,46379.956,9573.70248917351,130.751358133352,780381211000
"USA","Washington County Cogeneration Facility",121,"Gas",1999,22,1419248000,543958.625,6449.19869536543,130.744822495514,9153012350000
"USA","General Electric Plastic",96,"Gas",1999,22,837514000,341242.15,6856.04306316074,130.743389006336,5742032050000
"USA","Tiger Bay",277,"Gas",1997,24,1133759000,731166.994,10851.767282112,130.742877784325,12303288822000
"USA","Fairless Hills",60,"Biomass",1996,25,0,0,Inf,0,3908166127000
"USA","H Allen Franklin Combined Cycle",2680,"Gas",2002,19,12787693000,5087501.575,6694.48744976909,130.742776743004,85607050300000
"USA","Theodore Cogen Facility",317,"Gas",2000,21,1988901000,768330.2,6500.39565820521,130.742753468738,12928643425000
"USA","Kapstone",99,"Biomass",1999,22,0,0,Inf,0,4051109792000
"USA","Essex",229,"Gas",1999,22,84040000,55974.918,11207.4741432651,130.744177572727,941876127000
"USA","Nodaway",314,"Gas",1999,22,1161000,811.104,11755.08957795,130.749808447002,13647659000
"USA","Chouteau",1068,"Gas",2000,21,2818194000,1203291.554,7184.59000019161,130.743670669459,20247568431000
"USA","Georgetown",340,"Gas",2000,21,155639000,117701.438,12725.661415198,130.739149034264,1980609217000
"USA","Tilton",188,"Gas",1999,22,101585000,58782.325,9737.1588325048,130.739735260182,989149280000
"USA","Henry County",180,"Gas",2001,20,190755000,148050.073,13059.8937852219,130.742182808985,2491240039000
"USA","MPC Generating",385,"Gas",2000,21,15708000,10621.062,10929.0036287242,136.109726743008,171672789000
"USA","Sowega Power",98,"Gas",1999,22,45793000,25545.01,9385.54257200882,130.758604756372,429792151000
"USA","Hamilton Peaking",32,"Gas",2000,21,1944000,1166.6,10168.2613168724,129.837963080067,19767100000
"USA","Bowling Green Peaking",32,"Gas",2000,21,2385000,1022.4,7281.00628930818,129.528021560362,17365200000
"USA","Bonanza",609,"Coal",1986,35,3622038000,4092085.275,11011.4434089317,225.720031772179,39883866462000
"USA","Sherwood H Smith Jr Energy Complex",2241,"Gas",2001,20,9091098000,4715678.806,8727.31620448927,130.75847497548,79340886892000
"USA","Sewell Creek Energy",570,"Gas",2000,21,380545000,242600.912,10727.296083249,130.743113253657,4082218888000
"USA","Alsey",173,"Gas",1999,22,12790000,6966.616,11184.2079749805,107.144226732068,143046020000
"USA","Fulton (AR)",154,"Gas",2001,20,24700000,14767.764,10060.6127125506,130.74227568355,248497134000
"USA","Rowan",1190,"Gas",2001,20,2840503000,1796537.135,10639.086586425,130.785405649991,30220357366000
"USA","Smarr Energy Center",242,"Gas",1999,22,151139000,96665.746,10762.1982810525,130.742791723951,1626587886000
"USA","John S Rainey",1632,"Gas",2001,20,4524777000,2921703.07,10869.7027351845,130.690467150746,49182980933000
"USA","Essential Power Rock Springs LLC",770,"Gas",2003,18,508488000,296509.331,9812.112171772,130.742815486376,4989341294000
"USA","Marsh Run Generation Facility",708,"Gas",2004,17,486064000,291453.418,10017.7489692715,131.682551362013,4869267135000
"USA","Louisa Generation Facility",507,"Gas",2003,18,277021000,174325.343,10402.676598525,133.083869360588,2881759874000
"USA","Remington",704,"Gas",2000,21,526937000,309557.925,9802.13561962815,131.851539852922,5165107937000
"USA","Ladysmith",890,"Gas",2001,20,590064000,350774.851,9687.93320385585,134.995992088249,5716500618000
"USA","Freedom Power Project",71,"Gas",2000,21,2399000,1225.325,8593.31012922051,130.762507997075,20615351000
"USA","Pleasant Valley (MN)",466,"Gas",2001,20,51990000,33877.016,10872.8285439508,131.845549027177,565278356000
"USA","Minnesota River",49,"Gas",2001,20,507000,321.55,10673.0473372781,130.729861113036,5411235000
"USA","Lagoon Creek",1619,"Gas",2001,20,3521372000,1461661.967,6982.85792441128,130.774935636864,24589240375000
"USA","Brandy Branch",783,"Gas",2001,20,2715312000,1680595.148,10413.0895138386,130.763472660136,28274786914000
"USA","Holden",321,"Gas",2002,19,45230000,30903.46,11463.4340481981,131.125894186478,518491122000
"USA","MEPI GT Facility",300,"Gas",1974,47,4565000,3438.466,12673.6162102957,130.751319962379,57855058000
"USA","Elk Mound",140,"Gas",2001,20,16183000,11350.1,11888.6485818451,129.786895641236,1.92394e+11
"USA","Glenwood Landing",122,"Gas",1967,54,110266000,64468.15,9789.64776086917,131.389059009122,1079465300000
"USA","Encogen",175,"Gas",1993,28,139746000,108304.383,13037.4580596225,130.778515500025,1821932614000
"USA","Robert P Mone Plant",594,"Gas",2002,19,109718000,63087.5,9723.48930895569,130.09660851309,1066841800000
"USA","H L Culbreath Bayside Power Station",2785,"Gas",1965,56,3999812000,2669331.075,11229.6819763029,130.742891900214,44916616725000
"USA","Terry Bundy Generating Station",212,"Gas",2003,18,122333000,73208.461,10062.4441892212,130.838888844953,1230968985000
"USA","E B Harris Electric Generating Plant",2534,"Gas",2003,18,5444445000,2189770.425,6767.81287165175,130.743260039788,36846984950000
"USA","Sand Hill",694,"Gas",2001,20,1458253000,682981.696,7880.97174632934,130.7431958134,11492450692000
"USA","Pirkey",721,"Coal",1985,36,4584733000,4982792.272,9982.7574982011,239.513994001484,45768277733000
"USA","McCartney",116,"Gas",2002,19,70754000,48398.523,11510.0146846821,130.745850394169,814379579000
"USA","Vernon Boulevard",94,"Gas",2001,20,58560000,30854.342,8865.96559084699,130.741017449755,519190945000
"USA","Joseph J Seymour Power Project",94,"Gas",2001,20,100540000,57960.208,9700.85176049334,130.738611157784,975323636000
"USA","Brentwood",47,"Gas",2001,20,55186000,29430.288,8973.7560613199,130.741666554294,495225702000
"USA","Hell Gate",94,"Gas",2001,20,34587000,18577.41,9038.84384306242,130.732049413138,312626492000
"USA","Harlem River Yard",94,"Gas",2001,20,28420000,15201.287,9000.73349753694,130.737766989246,255800846000
"USA","North 1st",47,"Gas",2001,20,43484000,24708.674,9561.01759267777,130.749042127444,415751289000
"USA","Talbot County Energy",726,"Gas",2002,19,343518000,225651.367,11052.8302563476,130.748781639333,3796846144000
"USA","Chattahoochee Energy Facility",539,"Gas",2003,18,3472576000,1422152.875,6891.28428722654,130.742576356273,23930508425000
"USA","Lakefield Junction",536,"Gas",2001,20,75645000,56803.583,12633.6039262344,130.764821976761,955668969000
"USA","Osawatomie",727,"Gas",2003,18,1002000,726.588,12202.6836327345,130.7337829961,12227089000
"USA","West Gardner",364,"Gas",2003,18,12397000,8238.763,11182.7259820924,130.743590160483,138632254000
"USA","Wansley Unit 9",592,"Gas",2004,17,1817331000,1132855.652,10489.2587448296,130.742993146349,19062455084000
"USA","Solway CT",51,"Gas",2003,18,38869000,22289.265,9649.13522344285,130.745475329614,375052237000
"USA","Lawrence County Station",402,"Gas",2005,16,43466000,25875.911,10017.1092578107,130.745347344579,435403671000
"USA","Evander Andrews Power Complex",269,"Gas",2001,20,70056000,43275.653,10394.6807268471,130.7404030333,728209753000
"USA","Kemper County",372,"Gas",2002,19,234439000,161576.831,11591.2129594479,130.810625305809,2717432375000
"USA","Warren F Sam Beasley Generation Station",96,"Gas",2002,19,23418000,13092.68,8971.57549748057,137.098504160151,210096355000
"USA","Peno Creek",240,"Gas",2002,19,58150000,36512.071,10565.6849011178,130.740991550126,614394577000
"USA","Lordsburg Generating",88,"Gas",2002,19,12520000,6367.462,8556.95367412141,130.757176169522,107133060000
"USA","Sumpter",340,"Gas",2002,19,184748000,134757.967,12274.1572845173,130.739163377298,2267626010000
"USA","Pyramid",184,"Gas",2003,18,36237000,21109.632,9626.79551287358,133.127985526022,348846189000
"USA","Mill Creek (SC)",792,"Gas",2002,19,53362000,39804.076,11836.3496683033,138.643764682161,631611291000
"USA","Kalkaska CT #1",60,"Gas",2002,19,20898000,11666.385,9394.47028423773,130.732017478715,196325640000
"USA","Greater Des Moines",575,"Gas",2003,18,235810000,152906.888,10911.0613502396,130.743622680872,2572937377000
"USA","Lake One",60,"Gas",2002,19,16319000,9371.211,9662.36815981371,130.749872403119,157680186000
"USA","Silver Creek",249,"Gas",2003,18,122004000,85145.821,11743.4574276253,130.742254898308,1432748780000
"USA","Sylvarena",141,"Gas",2003,18,171284000,93534.874,9188.68138880456,130.745351491434,1573874103000
"USA","West Campus Cogeneration Facility",169,"Gas",2005,16,298383000,159487.352,8992.62043749141,130.764118085041,2683245064000
"USA","Grays Harbor Energy Facility",696,"Gas",2008,13,2933448000,1219726.561,6996.58243541389,130.743712437749,20524110752000
"USA","Beatrice",245,"Gas",2005,16,287543000,146924.433,8597.76790253979,130.745932712477,2472227976000
"USA","Newington",414,"Gas",1974,47,47546000,43648.028,13954.5811635048,144.729318144329,663484516000
"USA","Roseton Generating Facility",1242,"Gas",1974,47,336192000,231915.087,10541.5682675376,143.965716352334,3543990919000
"USA","Holtsville",560,"Oil",1974,47,12898000,18398.6,17611.4513878121,178.192711944619,227152500000
"USA","Mickleton Station",71,"Gas",1974,47,7371000,10903.2,24888.8888888889,130.750915750916,1.83456e+11
"USA","Croydon CT Generating Station",544,"Oil",1974,47,12721000,0,10350.1690118701,0,131664500000
"USA","Factory",26,"Oil",1973,48,246000,0,15753.2520325203,0,3875300000
"USA","Columbia (WI)",1112,"Coal",1975,46,7012040000,7675853.099,10438.4590443009,230.711136720253,73194892357000
"USA","Blue Lake",556,"Gas",1974,47,89758000,58768.919,11237.0087011743,128.187742413908,1008611427000
"USA","Sycamore (IA)",156,"Gas",1974,47,2128000,0,17243.5338345865,0,36694240000
"USA","Emery Station",602,"Gas",2004,17,2060182000,886914.681,7244.07959199721,130.742180227184,14924122382000
"USA","Clifton",87,"Gas",1974,47,3503000,0,21156.9086497288,0,74112651000
"USA","Belews Creek",2490,"Coal",1974,47,10244269000,9252336.495,8802.85018384426,225.71988241988,90178765250000
"USA","Anclote",1112,"Gas",1974,47,3006471000,1833152.092,10259.9378307657,130.743296638636,30846205550000
"USA","Intercession City",1190,"Gas",1974,47,316167000,239371.518,12561.7322743993,132.595590956331,3971605208000
"USA","Pouch",47,"Gas",2001,20,50192000,28713.951,9626.23505737966,130.744874384156,483159990000
"USA","Gerald Andrus",781,"Gas",1975,46,430462000,287708.884,11242.517783219,130.790906816001,4839476690000
"USA","Waterford 1 & 2",931,"Gas",1975,46,859322000,567991.575,11049.6007550138,131.601869200584,9495165020000
"USA","Comanche (OK)",294,"Gas",1962,59,76077000,64788.238,14330.0884630046,130.742444249221,1090190140000
"USA","DeCordova Steam Electric Station",1155,"Gas",1975,46,15542000,0,10347.8960236778,0,1.60827e+11
"USA","Jim Bridger",2441,"Coal",1974,47,12566940000,12963700.005,9835.72834970168,230.736120374428,123605008027000
"USA","Santan",1321,"Gas",1974,47,3459922000,1480572.887,7200.5811405575,130.743051200777,24913449101000
"USA","Huntington",1037,"Coal",1974,47,5888832000,5670780.652,9385.68608172215,225.720155386973,55270728540000
"USA","Gavin Power, LLC",2600,"Coal",1974,47,17002695000,15462977.633,8864.03601899581,225.718175927369,150712500900000
"USA","Ray D Nixon",281,"Coal",1980,41,1461684000,1529385.098,9985.51818245257,230.523622272873,14595672159000
"USA","Coyote",450,"Coal",1981,40,2778914000,3249673.233,10741.2885386162,239.513989279067,29849117098000
"USA","Springerville",2176,"Coal",1985,36,9558155000,9101315.775,9083.375850151,230.624536050898,86820314299000
"USA","North Valmy",566,"Coal",1981,40,757833000,781253.691,9829.39430059129,230.735539792061,7449039371000
"USA","Cheswick Power Plant",637,"Coal",1970,51,1441164000,1520494.716,10330.8571460292,224.676595712958,14888459408000
"USA","Astoria Generating Station",1345,"Gas",1954,67,1699019000,575295.393,5666.4000384928,131.464383665108,9627321327000
"USA","WestRock-West Point Mill",101,"Biomass",1954,67,0,0,Inf,0,1858368625000
"USA","RED-Rochester, LLC",204,"Coal",1937,84,0,0,Inf,0,7724265127000
"USA","General Electric Aircraft Engines",55,"Gas",1948,73,0,0,Inf,0,1077775206000
"USA","NRG Energy Center Dover",118,"Gas",1985,36,79996000,37855.293,7927.15728286414,131.329879549761,634140874000
"USA","Gilroy Power Plant",130,"Gas",1987,34,127333000,61105.074,8075.55300668326,130.733446871898,1028284391000
"USA","Logan Generating Company LP",242,"Coal",1994,27,0,778955.093,Inf,225.306410639361,7606091632000
"USA","Taconite Harbor Energy Center",252,"Coal",1957,64,0,0,NA,NA,0
"USA","Pedricktown Cogeneration Company LP",134,"Gas",1992,29,52616000,25543.941,8111.05855633267,131.678605207189,426771457000
"USA","John B Rich Memorial Power Station",88,"Coal",1988,33,0,1006896.44,Inf,271.828239439476,8149161296000
"USA","Colver Power Project",118,"Coal",1995,26,933044000,0,10993.0374044525,0,10256987592000
"USA","Grant Town Power Plant",95,"Coal",1992,29,0,964118.236,Inf,225.720453144168,9396845034000
"USA","Fresno Cogen Partners",104,"Gas",1990,31,16682000,11134.005,11229.9118810694,130.752387443852,187337390000
"USA","Carson Cogeneration",55,"Gas",1989,32,5306000,2529.466,8022.33660007539,130.732450326334,42566518000
"USA","M Street Jet",69,"Oil",1979,42,3497000,2473.8,8728.56734343723,178.298901185305,30523800000
"USA","Castleton Energy Center",72,"Gas",1992,29,164217000,87340.804,8910.39120797481,131.318217875922,1463237713000
"USA","P H Glatfelter Co -Chillicothe Facility",92,"Biomass",1952,69,0,0,Inf,0,1667037325000
"USA","King City Power Plant",132,"Gas",1989,32,10999000,5770.389,8828.39439949086,130.735292678916,97103510000
"USA","Bayou Cogen Plant",535,"Gas",1984,37,2339917000,1825958.303,13518.574622946,126.993701365888,31632342576000
"USA","Bellingham Cogeneration Facility",384,"Gas",1991,30,573126000,389415.297,11429.2321513943,130.788188113449,6550390106000
"USA","Sayreville Cogeneration Facility",429,"Gas",1991,30,883287000,427695.341,8147.76714703149,130.742490235405,7196816800000
"USA","T B Simon Power Plant",98,"Gas",1965,56,0,0,Inf,0,2196609856000
"USA","Foster Wheeler Mt Carmel Cogen",47,"Coal",1990,31,317137000,570800.12,15291.3091818362,258.949545662172,4849439920000
"USA","Greenleaf 2 Power Plant",49,"Gas",1989,32,42565000,24947.164,9865.54490778809,130.698362778691,419926919000
"USA","Greenleaf 1 Power Plant",66,"Gas",1989,32,29786000,11957.607,6754.6365742295,130.75333781111,201193605000
"USA","James River Genco LLC",114,"Coal",1988,33,0,476343.028,Inf,225.71733163684,4642774456000
"USA","CPI USA NC Southport",134,"Biomass",1987,34,0,0,Inf,0,7665925196000
"USA","CPI USA NC Roxboro",67,"Biomass",1987,34,0,0,Inf,0,4589022999000
"USA","Elizabethtown Power LLC",34,"Coal",1985,36,0,0,NA,NA,0
"USA","Lumberton",34,"Biomass",1985,36,0,324119.038,Inf,229.482357168563,3107262329000
"USA","Edgecombe Genco LLC",114,"Coal",1990,31,0,165175.44,Inf,225.716697178326,1609920633000
"USA","Arcelormittal Cleveland Inc",68,"Gas",1950,71,0,0,Inf,0,2875060945000
"USA","Kingsburg Cogen",36,"Gas",1990,31,11646000,9967.958,14403.1655504036,130.735683557838,167739266000
"USA","ReEnergy Black River",55,"Biomass",1989,32,0,626855.965,Inf,234.478929018077,5881479964000
"USA","4 AC Station",134,"Coal",1963,58,0,0,Inf,0,5779459330000
"USA","Craven County Wood Energy LP",50,"Biomass",1990,31,409246000,564925.999,13238.8572227951,229.392545874925,5417949363000
"USA","Chambers Cogeneration LP",285,"Coal",1994,27,0,1076557.675,Inf,225.718873070052,10492817250000
"USA","Algonquin Windsor Locks",71,"Gas",1990,31,8001000,6061.924,12609.6915385577,132.185687676007,100890142000
